['YmQZPNYc', ['Ojq', ['aZda'], ['LiXiVAKE']], ['HVGLU', ['aZda'], ['ZthGSSgVJd'], ['FYQ']], ['Ojq', ['EqObAYgkO'], ['SZF']], ['fli', ['aZda'], ['fli'], ['Ra'], ['Ra']], ['YmQZPNYc', ['fli'], ['EqObAYgkO'], ['LiXiVAKE'], ['FYQ'], ['SZF']]]
{'ZthGSSgVJd': ['nP', 'WdTWYqohZ', 'vYs', 'K', 'UC'], 'eyUMhWJP': ['hPFZoEcgYO', 'ZcnwFrp', 'xjMhyZO', 'qXsSdT', 'bcHQjUjzWX', 'EReJsUDe', 'mJdh', 'zctJbqP', 'rCfyypORwI', 'RU'], 'qUJvQTOScR': ['fTqjDA', 'qSKE', 'muLclUp', 'rCyKDWGNa', 'qqnlcep', 'wuilA', 'SBuAhAkbnK'], 'Ojq': ['s', 'TG'], 'aZda': ['h'], 'SZF': ['V', 'CbMRSuPyyP', 'ZlZ', 'DhTGkGju', 'RyVaqyp', 'IJxqazQEWY'], 'eNsje': ['vAWyWtt', 'As', 'WX', 'Zm', 'GoRP'], 'LiXiVAKE': ['TdkZviBw', 'TkpcWdKs', 'cd'], 'fli': ['QxjRR', 'xFVFR', 'krXbKU', 'gffbeRMZ', 'Qj', 'ZYDg'], 'HVGLU': ['t', 'xQWFgtc'], 'FYQ': ['kizuxg'], 'gqwfMWjeJ': ['e', 'WKkKRTxpg', 'ydV', 'octyxE', 'QTzsEqr', 'aqx', 'svvAgqjJY', 'AZRPDqiVJ'], 'Ra': ['PGN', 'yMizZf'], 'YmQZPNYc': ['ROtYjW', 'jGwNQIsVV', 'G'], 'EqObAYgkO': ['TAyuDP', 'bjRO', 'phqqJwmiw', 'BouaUUkJ', 'lzNyCsHQq', 'oXZNga', 'mFRJ', 'F', 'Mdq']}
100
['S BcHQJUjzwX QsKe MulcLup ZctJbqP zLz pHQQJWmIw xFVFR Uc hpfZoEcGyo xfvFr PhQqJWMiW yDV AzRpDQIVJ QSKE JgWNqiSVV RCYKdWGNA qqnlCEp', False]
['h tdkzVibw H NP kIzuxG MdQ cBmRsuPYyP H kRxbkU ymIZzF YMiZZF gfFBERMZ MfRJ cD kIzuXG DhTgKGju', True]
['AZrpdqivJ XqWFGtc wUILA SvVAGQjjY wDTWYQoHZ s boUAUukj GoRP tDkZvIBw muLclUp sBUahAkBnk mFrJ', False]
['IJxqAZQeWY GffbeRMz DHTGkGju phqqjwmIW v tG bChqjuJZWx EREJsUdE F ryvAQyp wKkkRtxpG tdkZvibw rCfYYPORWi rcyKdwGnA nP V cD', False]
['VYs GffBerMZ ZYDg MDQ K wx ZcnWFRp MdQ tDkZviBW tdKzVIbW bouAUUKj ZCTjBqP tkpcwDkS sVVaGqJjY SbuaHaKBNK OCtYXe gFfBErmZ', False]
['h Cd H np kiZuXg f ryvAQyP H GFfBerMz yMiZzf yMizZf ZYdG tAyUdp Cd KiZuXg ZlZ', True]
['H tKPCWdKS h wdTWYQoHz KIzUxg MDQ IJXqazqEWY H gFfbermz PGN PGn krxBku f TdKZVIbW KIzUXG V', True]
['H Cd h K kizuxg oxZnGA cBmRsUpYyP H XFVFR pgn ymiZzF GFfbErmZ bouauUKJ CD KIzuXG IjXQAzqewy', True]
['t zYDG h qTzSEQr zM qxssDt qqNLceP TaYUDp KRXBku WkKKRtXpg lZnycsHQQ ZCtjBQP H', False]
['H TkPCwDKs H uc kIzUXG bOuAuuKJ ijXQaZqewy H QXjrR YmIZzf PGn ZYdg oxZNgA Cd KIzUXG v', True]
['ZM zyDg bOuAuUkJ K aS gORP QxSsDt mDQ h g G Vys OCtyxE bjrO QQNLcep OcTyXe FTQjda RCyKDwGNA', False]
['H tKPcwdkS h VYs KIZUXG bOUaUUkj ryVaQyp h qj ymizZf YmIZzF qj MDq TkPCWDkS kizuXg IjxQaZqewY', True]
['H tkpcwDKS h NP kIZuXg tayudP cbmRSupYyP H gffbERMZ pgN Pgn zyDg mfrj Cd KIzUXG IjxQaZqewy', True]
['qqnlCEP cbMRsUpYYp RotyJw qTzseQR ROTyJw rYvaqyp ZCNwfRP Qj S wx RcfyYPoRwI F QsKe', False]
['h CD H WdTWYqohZ kizUXG OXznGA cbmRSUPYYP H kRxbkU Pgn PGn gfFbErmz oxZNGa Cd kIZuXG zlz', True]
['h cD H Uc kizUxG BjRO cbMrSuPyyP h gfFBErmZ ymIZzF Pgn Xfvfr mfRJ cD Kizuxg IJxqazQewy', True]
['h tdkZviBw H uc KIzuXG BouaUukj ryVAQYP h qXJRr yMIZZf pGN KrxbkU mDQ cd KizUXg v', True]
['SvVaGQjjy AQx GFfBerMZ BoUauuKj CbmrsUPYyp GorP zCNwFRp tKpCWDKS rcFYYpoRwi NP WUiLa wuila MJDH s vYS', False]
['H tKpCWDkS h k Kizuxg tAYudp DHTGkgJU h xFvFr pgN pGN gffbErMz phQQjWmiw cd KIzUxg RyVaQYP', True]
['H cD H nP kizuxG mFRj V H QJ yMizZF yMiZZF ZYdg bjRo TdkzvIBW kIzuxG V', True]
['h TdKzVIbw h wdtwyQOhZ kizUXg TAyUdP RYVaqyP h qJ PGn pgN zYdG OXZngA TdKzviBw KiZuXg v', True]
['G UC YMIzzf pGn GfFBermz FTqjda BoUaUukJ CbmrsupYyp np YmIZzf TKPCWdKs bouAuuKj VyS', False]
['h tKpcWDKS h nP kizUXg MDq v h zYDg pgN pGn QXJRR F tKPCwdKs KizUxg dhTGKgJU', True]
['H Cd H wDtWYqOhZ kizuxG TAYUdP RyvaQYP H ZydG PgN YmiZZf zYdG OxZNgA cD kIzuXg rYvaQYP', True]
['h cD H WdtWyqohz kiZUxg PhqQjWmIw V h qXJrR ymIZZF pGn QxJrr oxzngA tkPcwDkS kizUxG DHtGKgju', True]
['h cD h uC KizuXg OXzNgA Zlz H kRxBKU PGn PGN xFvFR MDq TdkzvIbW kiZuXG zlZ', True]
['H Cd h NP KiZUxg phQqjwmiW V H gFfBeRMz pgn PGN zydg BOuauUKj tKPCwdKs KizUxG zLz', True]
['H TdKzvIBW h wDtwyQOHZ KizUXG f CBmrsuPYyP H qJ ymIzZf YMizzF Qj BjRO Cd KizuXg dhtGKgJu', True]
['H TkPCwDKs h UC KizUXg f ijxqAZqEWY h KrXbKu PGN Pgn zydg OXZnga TkpCWDkS kizUxg dhtgKGJu', True]
['h TKPCWdkS h wDtwYqOHZ kiZuxG pHQQJwMiw v H qXjrR pgN ymIzZF zYdg MFrj Cd KIzUxg cbmrSupYYP', True]
['H TDkZvIBw H K KIZuxg lZNycsHqq RyVaQyp h krxbku ymIZZF PgN GfFBeRmZ mdq tKpcWdkS kIzUxG V', True]
['h TdkzviBW h vyS KizUxG tAYudp V h qj ymIZzf YMIZZf QJ lznycShqQ tdKzviBW kIzUXG cBMRSUPyyp', True]
['H cd H k kIZUXG MfRJ v h KRxBKu YmiZzF YmizzF gFFBeRmZ f cd kizuXg ZlZ', True]
['H tDKzvIbW h vyS kIZuXg tAyUDp cbmrSuPYYp H qxjRR ymiZzf pgn KrxBku BouauuKj cD kizUxG DHtGkGJu', True]
['BouauUkj nP ZctjBQP KRxbkU YMizZF tG e E QQnlcEP CBMRsUpYYP RCFYyPORWI g H', False]
['wuIla rYVAQyP vawyWTt aS OCTyxe aqX qQnlCeP EreJSuDE QXsSdt RcfyYpORWi mJDH CbmrSUPYyp YDV SBuAhakbnK Vys LZNyCsHQq TG YmizZF G rCFyYpoRWi', False]
['h TKPCWdKS H uC KiZUXg TAyUdP ijxqAZQEWY h XfVfr PgN PGn QxjRR Mdq tkpcWdkS KIzuxg DhtGkGJU', True]
['h tKpCwDks h nP kizuxG LZnycShQq V h krxBkU ymIzzF PgN XfvfR F CD KIzUxG iJXqazqeWY', True]
['H TKpcwDKs h K kIzUxG f CbMRSUPYYp h kRxbKU PGN PGn kRxBKU mdq TdKzVIbw kIZUXg dhtgKGjU', True]
['H tDKzviBw H WDtwyQOhZ kIzuxG PhqQJWMiw ryVaQYP h qxJRR ymIZzF pgN QJ boUauUKJ cD kiZuxg CbMrSUPyyp', True]
['h tkpcwDks h Np kIZUxG LZNYCSHqq zLz H KRXBku pGN PGN kRXBKU MFRj Cd KiZuXG cBmRSuPyyp', True]
['h tDKzViBW h VYS KIzUxG phqQJwMiw dHtgkgJU H gFfberMZ yMIZzF PGn gFfBermZ bouAUukj TDKZViBw KIZUXg zLZ', True]
['H CD h k KIzUxG BjrO iJXqAzqewY H QXjRr YMiZzF pgN xFVFR MFrj tkpCwdKs KIzuXg cBMrsuPYYp', True]
['H TdKZviBW H wDTwyqOhz kiZuXg BJRO zLZ H Qj ymIzZf ymiZzF xFVFR F TKPcwDkS KizUxg cbmRSUPyyP', True]
['h tkpcwdKS h nP KIzUXg LzNYcSHqq DHtGkgJU h GFFBermZ PGN YMiZzf gFFbErMz bOuaUUKJ cD KIzUXg RYVaqyp', True]
['h TDkZvibW h NP KIzuXg F DHTGKgjU h qj pGn PgN qJ bouAuUKJ TKPcwDkS KiZuXG RyvAqYp', True]
['h cD h WdtwYQOhZ KIZUXG OXznGA cBmrSUPYYp H gfFberMz ymiZZF ymIZzF qJ bjrO Cd kizuxG CbmRsUPYYp', True]
['H tdKzvIBw h wdTwYqOHZ kiZuxg TAyUdp iJxQaZqewY h gfFBErMZ PGN yMIzzF xfVfr BouAUUkJ TdKzvIBW kiZUXg zlz', True]
['h TKpCWDKS h WDtwyQOhz KIZUXg LznYCShqQ ijxQazQeWY h zYdg YmiZzf ymIzzf gffbeRmz f CD KiZUXg v', True]
['h TKpCwDks H vYs KIZUxg oXZNGa cBmRsupYyP h qJ pGn ymIzzF KrxbKU MfRJ cd KIzUXG zlz', True]
['ydv T RCyKdwgnA bouAuUkJ pHqQjWmiW H wx hpfzOEcgyo MJdH ZYdg TKpCwdkS QqnLceP CBMRsuPYYp Rotyjw', False]
['h cd H k kizuxG bJRO RYvAQYp h ZYDG YmizZF yMizzF QJ boUAUUKj tKPCWDkS kiZuxG IjxQazqewy', True]
['h tDkZVIBW H nP KIZUXG MDQ V h xFVFr yMizZF PgN ZyDg MFrj TDKZVIBw kIzUxg RyvAqYP', True]
['H TkpcWDKS h Np KiZuXG bjRO iJXQazQewy h krxBKU Ymizzf yMiZzF Zydg bJRo tkPcwDKs kIzUXg dHtGKgJU', True]
['h Cd H K kizUXg pHqqJWmiw zlZ h QxJRR PgN pgn gffBermZ lZnyCsHqQ tDKzvIbw kiZUxg cBmrSUPYYp', True]
['H Cd H k KIZuxG TayUdP ZLZ h XfvfR Pgn YMizzF GFfbErmz TayUDp Cd KiZuXG dhtgkgJU', True]
['h tKpCwdkS H wDTWYqohZ kizUXG BouAUUKj ZlZ H gffbErMZ YMIzzf yMiZZf QxJRr Mdq Cd kIZUXG ZlZ', True]
['h TdkzviBw h wdtWYQOhZ KiZUXg F CbMrsupyYp H ZYDG PGn PGN GFfbErmz oxznGa cd kizuXG v', True]
['H TKpcWDKS h UC kIZUXG oXZNgA iJXQazQEWy h qJ YmIzZF PgN ZYDG mFrJ CD kIZuxg IJXQaZQEwY', True]
['H cD h WdTWYqOhz KIzuxg LznyCSHQQ dhtGkGJu H ZyDG yMIzzF YmIZZF qxJrr F TDKZviBW KiZuxG zlz', True]
['h TKPCwDKS h k kiZuXG PhqQJWMIw zLZ H XFVfR pGn yMIzZf GfFbeRMz BouAUukJ tkPCwDKS KIzUxg RYvaQyp', True]
['H Cd H vYS KiZUxG F CbmRsupyyP h qXjRr pgn pgn gFFberMz BJRO cd kIzUxG Zlz', True]
['H TkPCwDKs H Uc KizUxG F ZLZ H qJ pGN YMIZZf qxjrR BOUauUkJ TkpCWdKs kIZUXg CbMrsupYYP', True]
['H CD h Np KiZuxg bJro RyVAqyp H xfVFR YMizzF pGN xFvFr F CD kIzUxg v', True]
['H TDkzviBw h K KizuxG F CbMRSuPYYP H QxJrr YmIZZF PgN QXjrR mFRj TdkzVIBW KIZUXg v', True]
['h TkpcWDks h k kIZuxG mFrJ V H KrxbKU ymiZZf YMizzf Qj lznYCSHqq Cd kIZUxG rYvAqyp', True]
['h TDkzVIbw h VYs KIzUxG OXZnGA dhtgKGJu h Xfvfr ymiZzF PGn GfFBERmz MfRJ CD KIZuXg ijxQazQEWY', True]
['f RoTyJw TdKzvibw RCyKDwGnA WUILA EREjsUDe rcfYYporwi G xjmhYzO Vys WX e MDQ RCFYYPorwI svVagqjjY vawYwtT OXZNga bcHqJuJzwx', False]
['h tkpcwdKs h uc KizUXg BjRO DHtgkgJU H qJ ymizzF PgN xFvfR f tDKZVibw kIZUxg V', True]
['LZnYCShQQ e wuiLa XQwFGTC GffbeRMZ WUIlA tAyUDp gffBermz G RCFyYPoRWI DHTgKGJU WDTWyQOHZ qXJRr V WuIlA', False]
['h CD h Uc kIZuXG PHqqjWMIw IjXQazqEwy H xfVfR yMIZZF ymIZzF Qj mdQ cd KizuXG IJxQAZQEWY', True]
['bcHqJUJzWX KRxBKu LznycSHqQ pHqqjWmIw gFFbErMz v zydG hPfzoECgYo rcFyYPORWi xqWFGTC GOrp pHQQJwMIw WX wdtWyqohz', False]
['h TdKzVIBW h K kIZuXG MfRJ iJXqazqeWy H qj YmiZZF ymiZzf Qj bOuAuuKJ TKpcwdKS kiZUXG RYvaqYP', True]
['H TDKzviBw h uC KIzuXG MFrj IjxqaZQEWy h QJ yMizZf YMizzf qj MFrj cd KIZUXG IJXQazQEwy', True]
['yMIZZF v tKPCWdKS xfVfR vyS qSKe cD Zm H vYs aZrPdQIVj wX H WDTwYqoHz krXBkU vYS wkkkRtXPg s WDTwyqohz', False]
['h tdkzviBw H vYs kizuxG tAYudp IjXQAzQEWY H QJ yMIZzf pgN ZyDG lznycSHQQ tkpcWDKs KizUxG dhTGkGjU', True]
['H tKpCwdks H wdtwYQOhz KizUXg BoUAUUKJ iJxQazQEWy H QJ PGN PGn XfVFr OXzNGA TDkZvibw KizuXG V', True]
['h Cd h np kizuxG f rYVaQyp h zYdg YMIzZf yMizzf zYdg mfrJ tdKZvIbW KiZUxG zlZ', True]
['H cD h nP kIZuxg BjrO V h XfvFR pgn pgN qJ mFrJ TDkzVIBW KiZuxG cbMRsUPYyp', True]
['H tkPCWDks h k kIzUxG BouauUKJ ZLz h xfvFR YmIZzF PgN gFfbeRmZ lzNYcsHQq TKPcwdKS kizuxg Zlz', True]
['H Cd H nP KiZUxG F cbMRsuPYyp h qJ pGN YMiZZf QxJRR OxznGa CD KizUxG dHTGKgju', True]
['H tkpcWdks H NP KIZUxG phqqjwmiw dhTgKgjU h qJ pGN YmizzF kRXBKU F tdKzvibW KizuxG V', True]
['Zm e s MJdH Xqwfgtc OxznGA TG BCHqjUJZwx CbmRsUpYyp MJdh F krXbku as', False]
['H Cd H wDTWyqoHz KIZUxG BoUAUukj RYVAQYP h gFfbermz yMIZZf ymiZZF KrXbku phqQjWMIw tdKZviBw kIZuxg V', True]
['h TKPcwdKS h vYs kIZuXg TAYudp ijXqazqEWy h XfvfR pGn yMIZZf QxJrR Mfrj tdKZVIbW kIZUxG V', True]
